po_id,employee_id,vendor_id,approval_status,budget,amount,priority,request_date,approval_date,delivery_date,category
PO763F90A7,EMP56AE1152,VND97E5802F,Approved,17015.09,15258.51,Normal,2024-04-13,2024-04-15,2024-05-12,Services
POF258B9FD,EMPB58AE5B3,VNDF10E17A7,Approved,10084.19,10152.68,Normal,2024-03-22,2024-03-24,2024-04-21,Services
PO72AC2735,EMP82460A1E,VND1C52ED63,Approved,36135.12,43980.83,Normal,2024-01-25,2024-01-30,2024-02-20,Equipment
POA41BD0EA,EMP9E9E7AF7,VNDAE27E9B6,Approved,19405.83,24242.49,Critical,2024-01-17,2024-01-19,2024-02-15,Equipment
POB4474A90,EMP5A5BB792,VNDD6D686D6,Pending,48046.29,49683.37,Normal,2024-11-23,,,Services
PO36FC15FB,EMP027A660B,VND7DD7F0E9,Rejected,25534.03,24698.99,Normal,2024-06-02,2024-06-04,,Components
PO9452EBEC,EMP02B50B0C,VND49FA8EB1,Approved,7188.35,7060.88,Normal,2024-03-25,2024-03-27,2024-04-22,Components
PO272BA9F7,EMPB1258C15,VND2D25DD42,Approved,20457.02,21536.71,Normal,2024-10-27,2024-10-31,2024-11-05,Equipment
PO179CC8B6,EMP765BDFA0,VND894C6368,Approved,35055.74,39545.53,Normal,2024-02-23,2024-02-24,2024-03-03,Raw Materials
POF630DDAD,EMP3FA4F6ED,VNDA74DADEC,Approved,8665.67,7845.43,Normal,2024-05-15,2024-05-20,2024-05-26,Services
POEF88761B,EMPE96E3FA1,VNDE1A395FA,Approved,32237.06,37963.44,Normal,2024-09-19,2024-09-23,2024-10-07,Components
PO3EFE84C8,EMP3AC9CAA9,VND190C8D31,Approved,42432.56,42172.01,High,2024-09-29,2024-10-04,2024-11-01,Raw Materials
PO45C896F6,EMP6FE07559,VNDB1228DD8,Approved,32116.04,37223.91,High,2024-02-11,2024-02-13,2024-03-04,Services
POAF70AC81,EMPADCDB359,VND109E5C6F,Approved,10110.74,11071.27,Critical,2024-03-25,2024-03-30,2024-04-09,Components
POF45E338D,EMP5ED24F8E,VND7254F792,Approved,10370.94,12753.0,High,2024-02-16,2024-02-21,2024-03-21,Components
PO52859EBE,EMP2841F8A0,VND3B5BB0BC,Approved,47367.67,44654.64,High,2024-10-18,2024-10-19,2024-11-15,Raw Materials
POE392A0AE,EMPE6192F5D,VND17D7E4DC,Approved,24695.61,24639.08,Normal,2024-08-22,2024-08-24,2024-09-05,Components
PO785334D6,EMP2431BDF8,VND0D050C25,Approved,25963.2,21838.48,Normal,2024-04-21,2024-04-22,2024-04-29,Raw Materials
POC65E2F33,EMP0FD5177D,VND4F7B00FC,Cancelled,17578.06,20249.25,Critical,2024-03-06,2024-03-08,,Office Supplies
PO5EBE1BDC,EMP1301F8FA,VNDD74D095B,Rejected,31340.67,31173.87,Normal,2024-07-09,2024-07-12,,Services
POCD4385CC,EMP2DC23057,VND62396BAB,Rejected,6053.03,6334.99,Normal,2024-12-19,2024-12-21,,Equipment
POC4B22AAE,EMP044DE662,VND6E96F23C,Approved,6804.97,7663.07,Normal,2024-09-15,2024-09-17,2024-10-08,Components
PO995A25B9,EMPD40CAFC0,VNDF7A9FFF9,Approved,55669.74,46740.97,High,2024-08-09,2024-08-14,2024-09-08,Services
POF655AE6B,EMP3258DDDB,VND8539FA55,Approved,40793.24,36095.89,Critical,2024-07-21,2024-07-25,2024-08-19,Services
POD3BEE579,EMP74EC5A62,VND1199176D,Approved,19185.59,19136.5,High,2024-10-11,2024-10-16,2024-10-22,Office Supplies
POF6C6CD14,EMP32E5B1CA,VND5FE97D0B,Approved,20137.42,17762.06,Normal,2024-07-18,2024-07-23,2024-08-20,Equipment
PO3FCC7D85,EMP7E589788,VND4EDF116C,Approved,10045.51,9838.39,High,2024-04-17,2024-04-19,2024-05-01,Raw Materials
PO57DB0E39,EMPC6EC928A,VND3B5BB0BC,Rejected,26858.17,28597.8,Normal,2024-12-05,2024-12-07,,Services
PO7AD0B6F7,EMP5895237F,VND63A70F54,Approved,17155.73,15876.41,Normal,2024-07-31,2024-08-01,2024-08-12,Components
PO1DC4C038,EMPAE20DBEC,VND0CE75C53,Pending,22036.82,18652.38,Normal,2024-06-22,,,Equipment
PO7D63663E,EMP90114C6C,VNDF981F27F,Approved,5415.48,5940.11,Normal,2024-04-08,2024-04-13,2024-04-29,Raw Materials
PO8EC7BBA2,EMP8EF8D52C,VND07A84740,Approved,21174.35,18254.21,Critical,2024-11-29,2024-12-01,2024-12-20,Services
PO73CF2E1C,EMPEDD5B94C,VND17D7E4DC,Approved,40850.29,37024.94,High,2024-04-04,2024-04-08,2024-04-17,Equipment
POFC2B9839,EMP5434FA9A,VND49098C56,Approved,41721.28,39803.37,Normal,2024-05-19,2024-05-22,2024-06-12,Raw Materials
PO2943E5D5,EMP61B2BF34,VNDA74DADEC,Pending,11231.12,10184.77,Normal,2024-05-15,,,Raw Materials
PODAFDCE5C,EMP766B328B,VND6B54C68D,Approved,24650.01,25971.28,High,2024-02-24,2024-02-25,2024-03-10,Equipment
PO33532FD2,EMP2AA48E66,VND859AA544,Approved,37846.12,32983.73,Normal,2024-10-23,2024-10-25,2024-11-07,Raw Materials
PO1F8AF4C5,EMP2A20BF25,VND6F35B3AD,Approved,37294.39,33361.2,Normal,2024-09-25,2024-09-28,2024-10-18,Office Supplies
PO508DE605,EMP0A1F70AD,VND07A84740,Approved,1259.48,1131.21,Normal,2024-09-10,2024-09-12,2024-10-11,Office Supplies
PO2AF53584,EMP8307D934,VNDE05F71D7,Approved,40061.72,36389.41,Normal,2024-03-30,2024-04-04,2024-04-15,Raw Materials
PODF2F8178,EMP748D225A,VND8539FA55,Approved,8177.71,8189.13,Normal,2024-09-19,2024-09-22,2024-10-04,Services
PO348A155E,EMP527438E7,VND9E3DBA67,Pending,53508.76,45765.45,Critical,2024-12-04,,,Raw Materials
PO0EE39FBC,EMP2AE888C3,VND17D7E4DC,Approved,8372.63,7226.88,Normal,2024-12-12,2024-12-17,2025-01-03,Services
PO4EC0345F,EMPC553E61C,VND048CF2D5,Approved,13961.94,13448.76,Critical,2024-12-28,2024-12-31,2025-01-11,Services
POBB205C18,EMP69B9C63E,VND29251C8F,Approved,29781.04,31592.56,Normal,2024-05-28,2024-05-29,2024-06-06,Services
PO09BED315,EMP33E1FF10,VND7E4DB750,Approved,12201.46,10774.33,Normal,2024-05-08,2024-05-12,2024-05-21,Raw Materials
POFEC79768,EMPC8F56419,VNDAB26D618,Pending,29246.35,32390.93,Normal,2024-02-23,,,Equipment
POCF818C75,EMPF3E99828,VNDA68A83A5,Approved,54124.53,48856.26,Normal,2024-02-08,2024-02-10,2024-03-05,Components
POE9496752,EMP213A8030,VNDE13413E5,Approved,14934.19,14488.8,Normal,2024-10-20,2024-10-23,2024-11-18,Services
PO459BE946,EMPDC2CDE4F,VND3FC620C0,Approved,41898.07,46444.4,High,2024-03-13,2024-03-18,2024-03-29,Components
POB2E8CBB9,EMPD2136E5A,VNDE4298A7B,Approved,2944.58,3440.6,Normal,2024-04-20,2024-04-25,2024-05-12,Equipment
PO0FAFD04D,EMP9FC51148,VND7B4F5D31,Rejected,5189.42,4725.06,Normal,2024-06-27,2024-06-29,,Components
POA9EBAA65,EMPA445A58F,VND139B2EB5,Approved,10647.97,10192.21,Normal,2024-12-11,2024-12-16,2024-12-25,Services
PO433005EA,EMP8C62194E,VND8C1D087C,Approved,38171.39,35335.28,Normal,2024-08-09,2024-08-11,2024-08-31,Components
PO057A8B9D,EMPD5F65391,VND1306F6E1,Cancelled,13959.12,14071.52,Normal,2024-11-23,2024-11-26,,Raw Materials
POAA467FD9,EMP17D6E224,VNDB3180A0E,Approved,48606.74,43879.56,Normal,2024-09-29,2024-10-04,2024-10-09,Office Supplies
PO43F2012C,EMPDF882D61,VND768A7583,Approved,7271.01,8168.6,Normal,2024-05-20,2024-05-24,2024-06-18,Office Supplies
PO38DCD29D,EMPD4BAF54A,VND365E2FC5,Approved,10389.11,9157.71,Critical,2024-07-27,2024-08-01,2024-08-10,Components
POD6ABA535,EMP6F8FD96D,VND650A3AAA,Approved,41198.93,45445.98,Critical,2024-04-24,2024-04-26,2024-05-13,Office Supplies
PO8286A881,EMP21538385,VNDE1A395FA,Approved,31770.31,27044.29,Normal,2024-07-08,2024-07-12,2024-08-02,Raw Materials
POEA478034,EMP0FFD1DCD,VND07F575C8,Pending,14895.49,13357.31,Normal,2024-11-04,,,Services
PO9F709243,EMP6CF7A8FA,VND9DFC7925,Approved,31143.57,27590.6,Normal,2024-08-20,2024-08-23,2024-09-17,Raw Materials
POD29CA758,EMP7D16F9AE,VNDAADD0D4D,Pending,18532.22,20068.3,Normal,2024-10-27,,,Office Supplies
PO6F06699B,EMP2BF637C0,VND048CF2D5,Approved,11549.6,12633.04,Normal,2024-09-15,2024-09-16,2024-10-05,Office Supplies
PO102B1D72,EMP74EDE9A6,VND1A32B030,Approved,31211.8,37030.89,Normal,2024-07-21,2024-07-26,2024-08-04,Office Supplies
PODA64E956,EMP5C31F4F7,VND2986F777,Approved,3170.61,3708.38,Normal,2024-08-26,2024-08-27,2024-09-02,Components
PO471070B9,EMPE8D6FF50,VND57CA31A1,Rejected,49581.14,48039.81,Normal,2024-03-09,2024-03-12,,Equipment
POEE1CC407,EMPA6F23BF9,VNDC73A3BD4,Approved,1747.83,1528.91,High,2024-06-25,2024-06-29,2024-07-15,Components
PO132033ED,EMP72480DD8,VNDF464A966,Approved,11707.25,14084.47,High,2024-12-11,2024-12-15,2024-12-23,Office Supplies
POAC7E3729,EMPEF41F45D,VND220F792F,Pending,19780.11,21440.87,Normal,2024-11-18,,,Equipment
POC0D556CA,EMPED3B2003,VNDF981F27F,Rejected,32292.79,38263.94,High,2024-02-11,2024-02-13,,Equipment
POCAFCA92B,EMPEE444C85,VND4EDF116C,Approved,3352.0,4128.96,Normal,2024-10-19,2024-10-21,2024-11-14,Office Supplies
PO771BA3DC,EMP30C23BCA,VNDF981F27F,Pending,29325.06,27247.19,High,2024-12-20,,,Components
PO421DC23D,EMPB1CDEE0C,VNDA6643FA7,Approved,36770.4,37059.68,Normal,2024-10-17,2024-10-21,2024-11-01,Services
PO18F64D31,EMPB45E1902,VNDA6643FA7,Approved,11587.85,12733.2,Normal,2024-07-02,2024-07-05,2024-07-24,Equipment
PO0AD7AFC6,EMP81268E37,VND3B5BB0BC,Approved,6616.74,6220.25,Normal,2024-05-02,2024-05-03,2024-05-23,Office Supplies
POEE5B63E0,EMP4E740708,VND7290C297,Approved,4700.9,5331.97,Normal,2024-02-28,2024-02-29,2024-03-18,Equipment
PO7BD7B298,EMP07B54386,VND4A2B2E76,Approved,37446.42,46736.76,Normal,2024-10-23,2024-10-26,2024-11-14,Components
PO1C29375C,EMP3825AC07,VNDFDC347F6,Pending,16819.99,18008.04,Normal,2024-05-03,,,Services
POB06BBF43,EMP043A094B,VND76746C6A,Approved,36706.63,42349.64,Normal,2024-12-29,2025-01-01,2025-01-20,Office Supplies
PO1871A573,EMPE8AC7FDE,VND37AB5C39,Rejected,19458.08,22840.53,Normal,2024-03-15,2024-03-17,,Office Supplies
PO639FEEE1,EMP5B14C190,VND2D25DD42,Approved,24534.75,27907.86,High,2024-10-27,2024-10-30,2024-11-09,Office Supplies
PO0E25F44B,EMP64F8D3A0,VND8E10A670,Pending,46257.32,47324.66,Normal,2024-05-27,,,Services
POA4E37476,EMP2B801C04,VND0300765D,Approved,33508.82,31368.83,Normal,2024-10-18,2024-10-23,2024-11-17,Office Supplies
PO603126C1,EMP44FA931E,VND417BDCE6,Approved,6163.18,6027.04,Normal,2024-06-12,2024-06-14,2024-07-06,Components
PO8AC6C332,EMP78C95750,VND4A2B2E76,Approved,1555.1,1336.84,Normal,2024-08-12,2024-08-15,2024-09-14,Equipment
PO76A165E8,EMPD5429396,VND6121FB48,Rejected,3254.12,2859.77,Normal,2024-05-07,2024-05-10,,Raw Materials
POE662C4C4,EMPDBDFE0D9,VND96325CEF,Approved,37482.31,32115.9,Normal,2024-08-10,2024-08-15,2024-08-25,Raw Materials
PO71FF5F36,EMP5B23FB31,VND9E3DBA67,Approved,8512.15,10526.49,High,2024-09-27,2024-09-30,2024-10-27,Raw Materials
PO21D9434A,EMP825F0D3B,VNDF464A966,Approved,25304.15,26434.02,High,2024-12-30,2025-01-01,2025-01-29,Equipment
PO180CA8F4,EMP5D0F2C88,VND49FA8EB1,Pending,20162.14,19011.19,Normal,2024-11-21,,,Office Supplies
POD8577604,EMP59C516FF,VND590E7C93,Approved,27783.93,26333.82,Normal,2024-05-12,2024-05-14,2024-05-25,Raw Materials
PO5A13FA9E,EMP01E68FF8,VND3FC620C0,Approved,52462.14,48372.5,Normal,2024-07-25,2024-07-29,2024-08-10,Equipment
POF774D218,EMP1C9434CE,VND109E5C6F,Pending,5602.22,6513.19,Normal,2024-01-03,,,Office Supplies
PO5538943E,EMP5FB67DFF,VND67D32B2F,Approved,46849.86,40378.74,Normal,2024-05-15,2024-05-16,2024-06-01,Components
PO54AD0F85,EMP0C906274,VND07A84740,Approved,41817.62,43777.07,Normal,2024-03-08,2024-03-13,2024-04-04,Components
PO8198F833,EMP5B4535C0,VND6E96F23C,Approved,57740.7,49767.9,High,2024-03-13,2024-03-18,2024-04-03,Services
POEBCF97C9,EMP83DE7A3E,VND76F0F0E0,Approved,12060.97,12134.1,Critical,2024-03-02,2024-03-07,2024-04-02,Office Supplies
PO25A96F28,EMP1D07949D,VND3D2A9A3A,Pending,9434.29,8399.38,High,2024-08-29,,,Components
PO1FDB9529,EMP4C108F06,VNDCE923A65,Pending,1413.52,1666.14,High,2024-08-11,,,Components
PODBD2D491,EMP31B2EA90,VNDB520DAB7,Approved,31629.16,32552.52,High,2024-06-13,2024-06-14,2024-07-01,Services
PO67622DD5,EMPF0E3528B,VNDDFDF8860,Approved,6495.02,5862.4,Normal,2024-05-25,2024-05-29,2024-06-21,Raw Materials
PO38A5DC3B,EMP78C0BBDC,VNDCAE263CC,Pending,54003.05,47845.41,Critical,2024-03-02,,,Components
POA4A9ADEA,EMP6915E31E,VNDA402B738,Approved,7714.87,8292.11,Normal,2024-04-29,2024-05-03,2024-05-21,Raw Materials
PO087C5E55,EMP5B2982C0,VND020FD5AF,Approved,38361.88,40087.63,Normal,2024-07-13,2024-07-16,2024-08-01,Raw Materials
POA7ED7AA1,EMPEB98F83F,VND2986F777,Approved,27501.23,24531.49,Normal,2024-04-10,2024-04-11,2024-04-27,Office Supplies
PO615FD038,EMP5285F90C,VND49FA8EB1,Approved,5628.42,5672.47,Critical,2024-05-23,2024-05-24,2024-06-13,Office Supplies
PO04EA16A9,EMP402B510B,VND1306F6E1,Approved,26614.83,32576.48,Normal,2024-02-15,2024-02-19,2024-03-03,Components
PO244E79D0,EMPEEAC17CD,VND3A746CBD,Approved,25911.14,22302.93,High,2024-02-27,2024-03-03,2024-03-13,Services
POA2E0C1D6,EMPCAD9D0B3,VND7254F792,Approved,32660.73,37476.62,Normal,2024-07-05,2024-07-07,2024-08-01,Raw Materials
POE0086832,EMP5DCEA1AA,VNDE05F71D7,Rejected,7656.73,9569.4,High,2024-03-24,2024-03-27,,Raw Materials
POB259A2E8,EMP59525083,VND1199176D,Cancelled,23988.31,20198.62,Normal,2024-12-15,2024-12-16,,Components
PO460CF1A1,EMPA024946D,VND2FE40F33,Approved,30981.6,38357.08,High,2024-02-29,2024-03-05,2024-03-18,Raw Materials
PO47E4C61A,EMP6C941706,VNDF464A966,Approved,8156.83,8849.01,Critical,2024-09-18,2024-09-20,2024-10-05,Equipment
PO2242576E,EMPE889833F,VND139B2EB5,Approved,4385.67,4145.04,Normal,2024-04-01,2024-04-03,2024-05-03,Raw Materials
POB40D61FF,EMP7C3AC06B,VND590E7C93,Rejected,3510.22,3882.42,Normal,2024-10-23,2024-10-24,,Raw Materials
PO3F654B48,EMPAA50BA0D,VND97FA9A66,Approved,45999.75,40290.87,Normal,2024-11-29,2024-12-02,2024-12-31,Raw Materials
PO7F165CC9,EMPB9E32ED5,VND1DF7F1DC,Approved,14102.08,15750.45,High,2024-09-07,2024-09-09,2024-09-16,Components
PO32759A90,EMPAC4F2E7E,VND1C52ED63,Approved,7311.88,7058.77,Critical,2024-12-16,2024-12-20,2025-01-17,Office Supplies
PO6DFAF9DA,EMP90483345,VNDB8A208B5,Pending,5393.68,6147.6,Normal,2024-12-02,,,Components
PO37CCF6E1,EMPAA827437,VND3A80813D,Approved,23358.92,25812.4,Normal,2024-09-08,2024-09-13,2024-09-29,Equipment
POA374D13E,EMP2BA639F8,VND44174C92,Approved,9944.91,9642.3,High,2024-11-23,2024-11-25,2024-12-21,Raw Materials
PO9CA5E0F5,EMPEF49DE86,VNDC4060F12,Approved,719.85,632.7,Normal,2024-06-02,2024-06-04,2024-06-09,Equipment
POA407F774,EMP73D7762A,VND6C887C82,Approved,5633.71,6045.46,Critical,2024-04-26,2024-05-01,2024-05-11,Components
POFC78BDEC,EMP86C823C0,VND9724A5FF,Rejected,19632.07,21047.68,High,2024-04-18,2024-04-19,,Raw Materials
PO2126C520,EMP80D88ED4,VND03F2A471,Approved,13695.94,14798.28,Normal,2024-06-24,2024-06-27,2024-07-08,Components
PO910D4887,EMPC2A69216,VND0CE75C53,Approved,40784.46,37416.43,High,2024-08-05,2024-08-08,2024-08-20,Services
POA3108EF6,EMP1A1650BB,VND75832916,Approved,30713.06,30949.33,Normal,2024-01-04,2024-01-07,2024-01-30,Components
POE9E5CC39,EMPB3A25B98,VNDF9F92F21,Approved,52834.0,49233.72,Normal,2024-09-03,2024-09-08,2024-09-27,Raw Materials
PO2BD35941,EMP6BF71DB0,VND8BC82E76,Pending,19974.95,20565.86,Critical,2024-12-05,,,Equipment
POBC800452,EMP7301CC41,VND2094DBBC,Cancelled,29892.14,27398.36,Normal,2024-06-02,2024-06-05,,Components
PO51690DFE,EMPF31D457D,VND23FDC749,Rejected,20327.59,17167.43,High,2024-11-09,2024-11-10,,Office Supplies
PO27681B5B,EMP87D6438A,VND4DC2D394,Approved,31813.26,39758.36,Critical,2024-07-15,2024-07-19,2024-07-24,Raw Materials
PO72C84DB8,EMP3E27FCF5,VND768A7583,Rejected,48389.24,47079.34,Normal,2024-09-03,2024-09-06,,Components
PO97C6C9A0,EMP3C87ECE7,VND6917D5FA,Approved,23945.08,29765.92,Normal,2024-02-09,2024-02-11,2024-03-03,Components
POE361D42D,EMP2E5BFEDF,VND616471F8,Approved,14235.39,13867.12,Normal,2024-04-05,2024-04-08,2024-04-19,Services
PODA06F341,EMP20773E59,VND35CDCFF0,Approved,45239.97,42482.84,Normal,2024-07-31,2024-08-03,2024-08-30,Components
PO52819BEC,EMPB483403F,VND507751E2,Rejected,43647.72,40332.67,Normal,2024-03-21,2024-03-22,,Services
PO9CBEF5EE,EMPEC6ACC31,VND4A2B2E76,Approved,6623.83,6298.71,Normal,2024-07-22,2024-07-27,2024-08-23,Equipment
POA670F7DC,EMPAB39CA24,VNDCE923A65,Approved,3976.31,4001.74,High,2024-07-07,2024-07-08,2024-07-22,Equipment
PO05F45945,EMP70EE8D4B,VND616471F8,Approved,19681.27,19069.93,High,2024-08-21,2024-08-24,2024-09-02,Services
PO132EE9A1,EMP4BEC007C,VND80A0A536,Approved,4099.16,3542.44,Critical,2024-04-26,2024-04-28,2024-05-04,Raw Materials
PO43405B89,EMP4443FCA9,VNDAB26D618,Approved,31138.18,37617.71,High,2024-05-11,2024-05-12,2024-06-09,Equipment
POBED2AF7E,EMP0C56AC78,VND1306F6E1,Pending,49709.16,44916.09,Normal,2024-03-15,,,Components
POADB3CBF3,EMPD493BF11,VNDA74DADEC,Approved,52070.13,46585.96,Normal,2024-06-04,2024-06-06,2024-07-06,Components
PO2599C895,EMP8E3EF22E,VNDDA6D8C81,Approved,35811.73,31650.07,Normal,2024-05-06,2024-05-10,2024-05-22,Office Supplies
PO1BB378D7,EMPA231B3AD,VND6ACF147A,Approved,18359.07,22540.89,High,2024-08-06,2024-08-10,2024-09-01,Services
PO914F1966,EMP36BE2E3F,VND8539FA55,Approved,7794.98,6680.92,High,2024-04-13,2024-04-18,2024-04-30,Raw Materials
PO722D4099,EMPF0FDC18F,VND62396BAB,Approved,4623.35,3929.05,Normal,2024-03-19,2024-03-21,2024-04-02,Office Supplies
POB4377D4D,EMP42F5855C,VND88584A44,Approved,3035.69,3765.0,Normal,2024-01-31,2024-02-01,2024-02-22,Raw Materials
PO8DC1D845,EMP499257D3,VND590E7C93,Approved,3873.51,3608.52,Normal,2024-04-03,2024-04-05,2024-04-27,Office Supplies
PO0A60A5D5,EMP577248AC,VNDF5F231C0,Pending,34214.04,30162.08,Normal,2024-08-12,,,Equipment
POFA024B68,EMP72ACC316,VNDE6156EFE,Approved,41156.7,44296.3,Normal,2024-12-22,2024-12-25,2025-01-07,Office Supplies
POB62F9215,EMP96CB256E,VNDF10E17A7,Pending,604.49,556.89,Normal,2024-12-16,,,Services
PO7A026477,EMP0EAB4187,VND221D1C44,Approved,24352.79,24230.61,Normal,2024-09-24,2024-09-27,2024-10-19,Raw Materials
PO200F458A,EMP53080351,VNDBC15E50D,Approved,6388.82,5439.88,Normal,2024-07-20,2024-07-25,2024-08-21,Services
POF425FD49,EMPEA98589B,VND109E5C6F,Approved,4905.23,4474.72,High,2024-06-15,2024-06-19,2024-07-07,Raw Materials
PO41D11AAF,EMPC8460B6E,VND57CA31A1,Approved,12197.06,13408.49,Normal,2024-03-29,2024-03-31,2024-04-20,Services
POB4379C9E,EMP0BA5B0CD,VNDE6156EFE,Rejected,955.65,1058.0,Critical,2024-04-21,2024-04-24,,Services
POF3C2412D,EMP01029873,VND8BC82E76,Approved,19981.58,19905.73,Normal,2024-10-05,2024-10-10,2024-11-05,Components
PO14789623,EMP3587A720,VND768A7583,Approved,27180.97,23325.27,Normal,2024-05-23,2024-05-25,2024-06-07,Equipment
POE5BC0F61,EMP2287E50B,VND66028154,Approved,26080.29,27590.13,Normal,2024-08-15,2024-08-19,2024-08-31,Raw Materials
PO39A7774B,EMP9801E098,VND8539FA55,Approved,16698.28,15397.12,High,2024-10-03,2024-10-05,2024-10-30,Equipment
PO4141ECEB,EMPE31803AE,VND768A7583,Approved,32019.39,32149.03,Normal,2024-08-12,2024-08-14,2024-08-29,Equipment
POEEA8C431,EMPC68BFCD6,VND7DD7F0E9,Approved,25380.16,30342.37,Normal,2024-09-13,2024-09-16,2024-10-07,Services
POB97D3581,EMP794A5CAC,VND7B8206C3,Approved,12168.78,14123.72,Normal,2024-04-26,2024-04-30,2024-05-10,Office Supplies
PO0C217765,EMP3D69A2DF,VNDA957A7D0,Rejected,33633.56,32251.83,Normal,2024-11-02,2024-11-05,,Raw Materials
PO9C0DA515,EMPAC3450F6,VND4520F17A,Approved,21825.36,26081.84,Normal,2024-09-04,2024-09-08,2024-09-15,Components
PO0A186456,EMP2BF6B8DB,VNDB8A208B5,Rejected,33050.04,34986.13,Normal,2024-03-16,2024-03-19,,Raw Materials
PO68FA3EC5,EMP34B83D72,VND111F855A,Approved,14411.22,13191.02,Critical,2024-08-03,2024-08-06,2024-08-17,Office Supplies
POBD039DAF,EMPDE9FF70E,VND36436386,Approved,10655.85,10350.93,Critical,2024-12-04,2024-12-09,2025-01-02,Components
PO1C642551,EMPE9484189,VND18221D96,Approved,22807.67,28059.37,High,2024-09-18,2024-09-19,2024-09-27,Office Supplies
PO06B92488,EMP377C53D0,VND7254F792,Approved,6955.72,7198.64,Normal,2024-11-24,2024-11-27,2024-12-22,Services
PO8A6B4D09,EMPDED8493E,VND62396BAB,Approved,51083.05,42798.75,Normal,2024-05-06,2024-05-07,2024-05-20,Raw Materials
PO4289B96E,EMP016F4B7B,VND7DD7F0E9,Pending,18387.74,22318.55,Normal,2024-08-18,,,Components
PO401EAFE8,EMP8D7E2C01,VND34264845,Approved,24219.07,28676.34,Normal,2024-08-30,2024-09-02,2024-09-14,Equipment
POFF40262B,EMP22CD1083,VND6F35B3AD,Approved,30105.86,35257.97,Critical,2024-06-15,2024-06-20,2024-07-17,Office Supplies
PO678A94FC,EMPC9C35906,VND27CBAF37,Approved,15453.83,16460.29,Normal,2024-08-18,2024-08-21,2024-09-11,Office Supplies
POA89B7FA1,EMP023D7508,VND0CE75C53,Approved,33979.35,30458.76,High,2024-09-01,2024-09-05,2024-09-13,Raw Materials
PO4607C500,EMPC5C45BC9,VND1DF449E3,Approved,23311.23,24863.61,Normal,2024-07-23,2024-07-27,2024-08-23,Equipment
POD79178F0,EMPD5E03B1E,VND4EA7F305,Approved,14792.16,13033.2,High,2024-07-21,2024-07-25,2024-08-19,Raw Materials
PO0A2A3458,EMP9B89BF7F,VNDB1228DD8,Approved,4581.67,4090.13,Critical,2024-07-26,2024-07-30,2024-08-29,Equipment
PO22C51999,EMPBA831443,VNDF08F6829,Approved,34129.64,40412.49,Normal,2024-11-26,2024-11-27,2024-12-20,Components
POC10AF12D,EMPC51EE574,VND389A891A,Approved,47023.12,45406.18,Normal,2024-01-06,2024-01-08,2024-01-19,Equipment
POD8721291,EMP0CBD14C4,VND1199176D,Pending,39309.42,42914.98,Normal,2024-06-09,,,Services
PO31529236,EMP1323F567,VND10335071,Approved,19159.41,20026.93,Critical,2024-03-15,2024-03-20,2024-04-11,Raw Materials
PO5E18D702,EMP9383B648,VNDD6D686D6,Approved,58409.2,48971.49,High,2024-08-12,2024-08-14,2024-08-22,Components
PO4DCD7ABC,EMPD75CCBC1,VND9E3DBA67,Approved,43704.72,36751.17,Normal,2024-02-06,2024-02-07,2024-03-01,Services
PO21839B90,EMPDEDC8BA0,VNDA74DADEC,Approved,9971.72,11338.78,High,2024-06-05,2024-06-06,2024-06-30,Services
POE5835158,EMP2DE5EBE5,VND3B5BB0BC,Approved,50201.43,48678.38,High,2024-01-07,2024-01-10,2024-02-01,Office Supplies
PO9A59AF1A,EMPEBEBAB78,VND08CE8CA7,Approved,7832.86,7077.15,Normal,2024-02-15,2024-02-18,2024-03-18,Equipment
POD6C89196,EMPF2A2DB2C,VND27D705EA,Approved,19143.99,22485.55,Critical,2024-01-21,2024-01-25,2024-02-24,Components
PO48754C25,EMP8A7C63DA,VND894C6368,Approved,40166.67,38733.48,Normal,2024-12-13,2024-12-18,2025-01-07,Components
PO371F1926,EMP4754FDC9,VND650A3AAA,Rejected,34200.64,42561.47,Normal,2024-12-04,2024-12-05,,Office Supplies
PO1CD0100E,EMP50F0D6B9,VND37AB5C39,Pending,18038.1,18244.13,Normal,2024-03-23,,,Services
POF4355647,EMPF6248845,VND8CAEB48D,Cancelled,19621.51,17919.47,Normal,2024-07-06,2024-07-07,,Raw Materials
PO810CCF55,EMP4EA6271F,VND4D8ED92A,Pending,14026.57,15782.32,Normal,2024-02-18,,,Equipment
POB2AF52E2,EMP3E6D3C06,VNDAE27E9B6,Approved,18452.64,17651.78,High,2024-06-10,2024-06-12,2024-06-25,Components
PO95D159AC,EMP9B42FE63,VND11B92497,Approved,47832.87,49349.55,Normal,2024-12-31,2025-01-03,2025-01-25,Raw Materials
PO3982AB2A,EMPDC59410D,VND365E2FC5,Pending,41247.37,39598.29,Normal,2024-05-17,,,Raw Materials
PO68A9B8B5,EMP846E015E,VND894C6368,Pending,24221.56,23958.46,Normal,2024-11-18,,,Services
PO93486B27,EMP554B1664,VNDCE923A65,Approved,19747.14,18824.39,Normal,2024-01-04,2024-01-07,2024-01-15,Services
POC9199DC5,EMPA171E4B0,VND3D2A9A3A,Approved,2383.66,2712.14,High,2024-07-05,2024-07-10,2024-07-21,Services
PO75644EDE,EMP44E12C12,VND22E4CBF8,Approved,4922.85,5947.7,Normal,2024-12-25,2024-12-27,2025-01-18,Equipment
